ID,condition,trial,phase,object,choice
169,BB,control,Phase 1,A,0.877
170,BB,control,Phase 1,B,0.877
171,BB,control,Phase 1,C,0.877
172,BB,control,Phase 1,D,0.877
173,BB,control,Phase 2,A,0.877
174,BB,control,Phase 2,B,0.877
175,BB,control,Phase 2,C,0.877
176,BB,control,Phase 2,D,0.877
177,BB,control,Phase 1,A,0.877
178,BB,control,Phase 1,B,0.877
179,BB,control,Phase 1,C,0.877
180,BB,control,Phase 1,D,0.877
181,BB,control,Phase 2,A,0.877
182,BB,control,Phase 2,B,0.877
183,BB,control,Phase 2,C,0.877
184,BB,control,Phase 2,D,0.877
185,BB,control,Phase 1,A,0.877
186,BB,control,Phase 1,B,0.877
187,BB,control,Phase 1,C,0.877
188,BB,control,Phase 1,D,0.877
189,BB,control,Phase 2,A,0.877
190,BB,control,Phase 2,B,0.877
191,BB,control,Phase 2,C,0.877
192,BB,control,Phase 2,D,0.877
193,BB,control,Phase 1,A,0.877
194,BB,control,Phase 1,B,0.877
195,BB,control,Phase 1,C,0.877
196,BB,control,Phase 1,D,0.877
197,BB,control,Phase 2,A,0.877
198,BB,control,Phase 2,B,0.877
199,BB,control,Phase 2,C,0.877
200,BB,control,Phase 2,D,0.877
201,BB,control,Phase 1,A,0.877
202,BB,control,Phase 1,B,0.877
203,BB,control,Phase 1,C,0.877
204,BB,control,Phase 1,D,0.877
205,BB,control,Phase 2,A,0.877
206,BB,control,Phase 2,B,0.877
207,BB,control,Phase 2,C,0.877
208,BB,control,Phase 2,D,0.877
209,BB,control,Phase 1,A,0.877
210,BB,control,Phase 1,B,0.877
211,BB,control,Phase 1,C,0.877
212,BB,control,Phase 1,D,0.877
213,BB,control,Phase 2,A,0.877
214,BB,control,Phase 2,B,0.877
215,BB,control,Phase 2,C,0.877
216,BB,control,Phase 2,D,0.877
217,BB,control,Phase 1,A,0.877
218,BB,control,Phase 1,B,0.877
219,BB,control,Phase 1,C,0.877
220,BB,control,Phase 1,D,0.877
221,BB,control,Phase 2,A,0.877
222,BB,control,Phase 2,B,0.877
223,BB,control,Phase 2,C,0.877
224,BB,control,Phase 2,D,0.877
225,ISO,main,Phase 1,A,0.151
226,ISO,main,Phase 1,B,0.877
227,ISO,main,Phase 1,C,0.877
228,ISO,main,Phase 2,A,0.151
229,ISO,main,Phase 2,B,0.877
230,ISO,main,Phase 2,C,0.877
231,ISO,main,Phase 1,A,0.151
232,ISO,main,Phase 1,B,0.877
233,ISO,main,Phase 1,C,0.877
234,ISO,main,Phase 2,A,0.151
235,ISO,main,Phase 2,B,0.877
236,ISO,main,Phase 2,C,0.877
237,ISO,main,Phase 1,A,0.151
238,ISO,main,Phase 1,B,0.877
239,ISO,main,Phase 1,C,0.877
240,ISO,main,Phase 2,A,0.151
241,ISO,main,Phase 2,B,0.877
242,ISO,main,Phase 2,C,0.877
243,ISO,main,Phase 1,A,0.151
244,ISO,main,Phase 1,B,0.877
245,ISO,main,Phase 1,C,0.877
246,ISO,main,Phase 2,A,0.151
247,ISO,main,Phase 2,B,0.877
248,ISO,main,Phase 2,C,0.877
249,ISO,main,Phase 1,A,0.151
250,ISO,main,Phase 1,B,0.877
251,ISO,main,Phase 1,C,0.877
252,ISO,main,Phase 2,A,0.151
253,ISO,main,Phase 2,B,0.877
254,ISO,main,Phase 2,C,0.877
255,ISO,main,Phase 1,A,0.151
256,ISO,main,Phase 1,B,0.877
257,ISO,main,Phase 1,C,0.877
258,ISO,main,Phase 2,A,0.151
259,ISO,main,Phase 2,B,0.877
260,ISO,main,Phase 2,C,0.877
261,ISO,main,Phase 1,A,0.151
262,ISO,main,Phase 1,B,0.877
263,ISO,main,Phase 1,C,0.877
264,ISO,main,Phase 2,A,0.151
265,ISO,main,Phase 2,B,0.877
266,ISO,main,Phase 2,C,0.877
267,ISO,main,Phase 1,A,0.151
268,ISO,main,Phase 1,B,0.877
269,ISO,main,Phase 1,C,0.877
270,ISO,main,Phase 2,A,0.151
271,ISO,main,Phase 2,B,0.877
272,ISO,main,Phase 2,C,0.877
273,ISO,main,Phase 1,A,0.151
274,ISO,main,Phase 1,B,0.877
275,ISO,main,Phase 1,C,0.877
276,ISO,main,Phase 2,A,0.151
277,ISO,main,Phase 2,B,0.877
278,ISO,main,Phase 2,C,0.877
279,ISO,main,Phase 1,A,0.151
280,ISO,main,Phase 1,B,0.877
281,ISO,main,Phase 1,C,0.877
282,ISO,main,Phase 2,A,0.151
283,ISO,main,Phase 2,B,0.877
284,ISO,main,Phase 2,C,0.877
285,ISO,main,Phase 1,A,0.151
286,ISO,main,Phase 1,B,0.877
287,ISO,main,Phase 1,C,0.877
288,ISO,main,Phase 2,A,0.151
289,ISO,main,Phase 2,B,0.877
290,ISO,main,Phase 2,C,0.877
291,ISO,main,Phase 1,A,0.151
292,ISO,main,Phase 1,B,0.877
293,ISO,main,Phase 1,C,0.877
294,ISO,main,Phase 2,A,0.151
295,ISO,main,Phase 2,B,0.877
296,ISO,main,Phase 2,C,0.877
297,ISO,main,Phase 1,A,0.151
298,ISO,main,Phase 1,B,0.877
299,ISO,main,Phase 1,C,0.877
300,ISO,main,Phase 2,A,0.151
301,ISO,main,Phase 2,B,0.877
302,ISO,main,Phase 2,C,0.877
303,ISO,main,Phase 1,A,0.151
304,ISO,main,Phase 1,B,0.877
305,ISO,main,Phase 1,C,0.877
306,ISO,main,Phase 2,A,0.151
307,ISO,main,Phase 2,B,0.877
308,ISO,main,Phase 2,C,0.877
309,ISO,main,Phase 1,A,0.151
310,ISO,main,Phase 1,B,0.877
311,ISO,main,Phase 1,C,0.877
312,ISO,main,Phase 2,A,0.151
313,ISO,main,Phase 2,B,0.877
314,ISO,main,Phase 2,C,0.877
315,ISO,main,Phase 1,A,0.151
316,ISO,main,Phase 1,B,0.877
317,ISO,main,Phase 1,C,0.877
318,ISO,main,Phase 2,A,0.151
319,ISO,main,Phase 2,B,0.877
320,ISO,main,Phase 2,C,0.877
321,ISO,control,Phase 1,A,0.877
322,ISO,control,Phase 1,B,0.877
323,ISO,control,Phase 1,C,0.877
324,ISO,control,Phase 1,D,0.123
325,ISO,control,Phase 2,A,0.877
326,ISO,control,Phase 2,B,0.877
327,ISO,control,Phase 2,C,0.877
328,ISO,control,Phase 2,D,0.123
329,ISO,control,Phase 1,A,0.877
330,ISO,control,Phase 1,B,0.877
331,ISO,control,Phase 1,C,0.877
332,ISO,control,Phase 1,D,0.123
333,ISO,control,Phase 2,A,0.877
334,ISO,control,Phase 2,B,0.877
335,ISO,control,Phase 2,C,0.877
336,ISO,control,Phase 2,D,0.123
337,ISO,control,Phase 1,A,0.877
338,ISO,control,Phase 1,B,0.877
339,ISO,control,Phase 1,C,0.877
340,ISO,control,Phase 1,D,0.123
341,ISO,control,Phase 2,A,0.877
342,ISO,control,Phase 2,B,0.877
343,ISO,control,Phase 2,C,0.877
344,ISO,control,Phase 2,D,0.123
345,ISO,control,Phase 1,A,0.877
346,ISO,control,Phase 1,B,0.877
347,ISO,control,Phase 1,C,0.877
348,ISO,control,Phase 1,D,0.123
349,ISO,control,Phase 2,A,0.877
350,ISO,control,Phase 2,B,0.877
351,ISO,control,Phase 2,C,0.877
352,ISO,control,Phase 2,D,0.123
353,ISO,control,Phase 1,A,0.877
354,ISO,control,Phase 1,B,0.877
355,ISO,control,Phase 1,C,0.877
356,ISO,control,Phase 1,D,0.123
357,ISO,control,Phase 2,A,0.877
358,ISO,control,Phase 2,B,0.877
359,ISO,control,Phase 2,C,0.877
360,ISO,control,Phase 2,D,0.123
361,ISO,control,Phase 1,A,0.877
362,ISO,control,Phase 1,B,0.877
363,ISO,control,Phase 1,C,0.877
364,ISO,control,Phase 1,D,0.123
365,ISO,control,Phase 2,A,0.877
366,ISO,control,Phase 2,B,0.877
367,ISO,control,Phase 2,C,0.877
368,ISO,control,Phase 2,D,0.123
369,ISO,control,Phase 1,A,0.877
370,ISO,control,Phase 1,B,0.877
371,ISO,control,Phase 1,C,0.877
372,ISO,control,Phase 1,D,0.123
373,ISO,control,Phase 2,A,0.877
374,ISO,control,Phase 2,B,0.877
375,ISO,control,Phase 2,C,0.877
376,ISO,control,Phase 2,D,0.123
377,ISO,control,Phase 1,A,0.877
378,ISO,control,Phase 1,B,0.877
379,ISO,control,Phase 1,C,0.877
380,ISO,control,Phase 1,D,0.123
381,ISO,control,Phase 2,A,0.877
382,ISO,control,Phase 2,B,0.877
383,ISO,control,Phase 2,C,0.877
384,ISO,control,Phase 2,D,0.123
385,ISO,control,Phase 1,A,0.877
386,ISO,control,Phase 1,B,0.877
387,ISO,control,Phase 1,C,0.877
388,ISO,control,Phase 1,D,0.123
389,ISO,control,Phase 2,A,0.877
390,ISO,control,Phase 2,B,0.877
391,ISO,control,Phase 2,C,0.877
392,ISO,control,Phase 2,D,0.123
393,ISO,control,Phase 1,A,0.877
394,ISO,control,Phase 1,B,0.877
395,ISO,control,Phase 1,C,0.877
396,ISO,control,Phase 1,D,0.123
397,ISO,control,Phase 2,A,0.877
398,ISO,control,Phase 2,B,0.877
399,ISO,control,Phase 2,C,0.877
400,ISO,control,Phase 2,D,0.123
401,ISO,control,Phase 1,A,0.877
402,ISO,control,Phase 1,B,0.877
403,ISO,control,Phase 1,C,0.877
404,ISO,control,Phase 1,D,0.123
405,ISO,control,Phase 2,A,0.877
406,ISO,control,Phase 2,B,0.877
407,ISO,control,Phase 2,C,0.877
408,ISO,control,Phase 2,D,0.123
409,ISO,control,Phase 1,A,0.877
410,ISO,control,Phase 1,B,0.877
411,ISO,control,Phase 1,C,0.877
412,ISO,control,Phase 1,D,0.123
413,ISO,control,Phase 2,A,0.877
414,ISO,control,Phase 2,B,0.877
415,ISO,control,Phase 2,C,0.877
416,ISO,control,Phase 2,D,0.123
417,ISO,control,Phase 1,A,0.877
418,ISO,control,Phase 1,B,0.877
419,ISO,control,Phase 1,C,0.877
420,ISO,control,Phase 1,D,0.123
421,ISO,control,Phase 2,A,0.877
422,ISO,control,Phase 2,B,0.877
423,ISO,control,Phase 2,C,0.877
424,ISO,control,Phase 2,D,0.123
425,ISO,control,Phase 1,A,0.877
426,ISO,control,Phase 1,B,0.877
427,ISO,control,Phase 1,C,0.877
428,ISO,control,Phase 1,D,0.123
429,ISO,control,Phase 2,A,0.877
430,ISO,control,Phase 2,B,0.877
431,ISO,control,Phase 2,C,0.877
432,ISO,control,Phase 2,D,0.123
433,ISO,control,Phase 1,A,0.877
434,ISO,control,Phase 1,B,0.877
435,ISO,control,Phase 1,C,0.877
436,ISO,control,Phase 1,D,0.123
437,ISO,control,Phase 2,A,0.877
438,ISO,control,Phase 2,B,0.877
439,ISO,control,Phase 2,C,0.877
440,ISO,control,Phase 2,D,0.123
441,ISO,control,Phase 1,A,0.877
442,ISO,control,Phase 1,B,0.877
443,ISO,control,Phase 1,C,0.877
444,ISO,control,Phase 1,D,0.123
445,ISO,control,Phase 2,A,0.877
446,ISO,control,Phase 2,B,0.877
447,ISO,control,Phase 2,C,0.877
448,ISO,control,Phase 2,D,0.123
