ID,condition,trial,phase,object,choice
90,BB,main,Phase 2,C,0.903
91,BB,main,Phase 1,A,0.935
92,BB,main,Phase 1,B,0.903
93,BB,main,Phase 1,C,0.903
94,BB,main,Phase 2,A,0.935
95,BB,main,Phase 2,B,0.903
96,BB,main,Phase 2,C,0.903
97,BB,control,Phase 1,A,0.903
98,BB,control,Phase 1,B,0.903
99,BB,control,Phase 1,C,0.903
100,BB,control,Phase 1,D,0.903
101,BB,control,Phase 2,A,0.903
102,BB,control,Phase 2,B,0.903
103,BB,control,Phase 2,C,0.903
104,BB,control,Phase 2,D,0.903
105,BB,control,Phase 1,A,0.903
106,BB,control,Phase 1,B,0.903
107,BB,control,Phase 1,C,0.903
108,BB,control,Phase 1,D,0.903
109,BB,control,Phase 2,A,0.903
110,BB,control,Phase 2,B,0.903
111,BB,control,Phase 2,C,0.903
112,BB,control,Phase 2,D,0.903
113,BB,control,Phase 1,A,0.903
114,BB,control,Phase 1,B,0.903
115,BB,control,Phase 1,C,0.903
116,BB,control,Phase 1,D,0.903
117,BB,control,Phase 2,A,0.903
118,BB,control,Phase 2,B,0.903
119,BB,control,Phase 2,C,0.903
120,BB,control,Phase 2,D,0.903
121,BB,control,Phase 1,A,0.903
122,BB,control,Phase 1,B,0.903
123,BB,control,Phase 1,C,0.903
124,BB,control,Phase 1,D,0.903
125,BB,control,Phase 2,A,0.903
126,BB,control,Phase 2,B,0.903
127,BB,control,Phase 2,C,0.903
128,BB,control,Phase 2,D,0.903
129,BB,control,Phase 1,A,0.903
130,BB,control,Phase 1,B,0.903
131,BB,control,Phase 1,C,0.903
132,BB,control,Phase 1,D,0.903
133,BB,control,Phase 2,A,0.903
134,BB,control,Phase 2,B,0.903
135,BB,control,Phase 2,C,0.903
136,BB,control,Phase 2,D,0.903
137,BB,control,Phase 1,A,0.903
138,BB,control,Phase 1,B,0.903
139,BB,control,Phase 1,C,0.903
140,BB,control,Phase 1,D,0.903
141,BB,control,Phase 2,A,0.903
142,BB,control,Phase 2,B,0.903
143,BB,control,Phase 2,C,0.903
144,BB,control,Phase 2,D,0.903
145,BB,control,Phase 1,A,0.903
146,BB,control,Phase 1,B,0.903
147,BB,control,Phase 1,C,0.903
148,BB,control,Phase 1,D,0.903
149,BB,control,Phase 2,A,0.903
150,BB,control,Phase 2,B,0.903
151,BB,control,Phase 2,C,0.903
152,BB,control,Phase 2,D,0.903
153,BB,control,Phase 1,A,0.903
154,BB,control,Phase 1,B,0.903
155,BB,control,Phase 1,C,0.903
156,BB,control,Phase 1,D,0.903
157,BB,control,Phase 2,A,0.903
158,BB,control,Phase 2,B,0.903
159,BB,control,Phase 2,C,0.903
160,BB,control,Phase 2,D,0.903
161,BB,control,Phase 1,A,0.903
162,BB,control,Phase 1,B,0.903
163,BB,control,Phase 1,C,0.903
164,BB,control,Phase 1,D,0.903
165,BB,control,Phase 2,A,0.903
166,BB,control,Phase 2,B,0.903
167,BB,control,Phase 2,C,0.903
168,BB,control,Phase 2,D,0.903
169,BB,control,Phase 1,A,0.903
170,BB,control,Phase 1,B,0.903
171,BB,control,Phase 1,C,0.903
172,BB,control,Phase 1,D,0.903
173,BB,control,Phase 2,A,0.903
174,BB,control,Phase 2,B,0.903
175,BB,control,Phase 2,C,0.903
176,BB,control,Phase 2,D,0.903
177,BB,control,Phase 1,A,0.903
178,BB,control,Phase 1,B,0.903
179,BB,control,Phase 1,C,0.903
180,BB,control,Phase 1,D,0.903
181,BB,control,Phase 2,A,0.903
182,BB,control,Phase 2,B,0.903
183,BB,control,Phase 2,C,0.903
184,BB,control,Phase 2,D,0.903
185,BB,control,Phase 1,A,0.903
186,BB,control,Phase 1,B,0.903
187,BB,control,Phase 1,C,0.903
188,BB,control,Phase 1,D,0.903
189,BB,control,Phase 2,A,0.903
190,BB,control,Phase 2,B,0.903
191,BB,control,Phase 2,C,0.903
192,BB,control,Phase 2,D,0.903
193,BB,control,Phase 1,A,0.903
194,BB,control,Phase 1,B,0.903
195,BB,control,Phase 1,C,0.903
196,BB,control,Phase 1,D,0.903
197,BB,control,Phase 2,A,0.903
198,BB,control,Phase 2,B,0.903
199,BB,control,Phase 2,C,0.903
200,BB,control,Phase 2,D,0.903
201,BB,control,Phase 1,A,0.903
202,BB,control,Phase 1,B,0.903
203,BB,control,Phase 1,C,0.903
204,BB,control,Phase 1,D,0.903
205,BB,control,Phase 2,A,0.903
206,BB,control,Phase 2,B,0.903
207,BB,control,Phase 2,C,0.903
208,BB,control,Phase 2,D,0.903
209,BB,control,Phase 1,A,0.903
210,BB,control,Phase 1,B,0.903
211,BB,control,Phase 1,C,0.903
212,BB,control,Phase 1,D,0.903
213,BB,control,Phase 2,A,0.903
214,BB,control,Phase 2,B,0.903
215,BB,control,Phase 2,C,0.903
216,BB,control,Phase 2,D,0.903
217,BB,control,Phase 1,A,0.903
218,BB,control,Phase 1,B,0.903
219,BB,control,Phase 1,C,0.903
220,BB,control,Phase 1,D,0.903
221,BB,control,Phase 2,A,0.903
222,BB,control,Phase 2,B,0.903
223,BB,control,Phase 2,C,0.903
224,BB,control,Phase 2,D,0.903
225,ISO,main,Phase 1,A,0.114
226,ISO,main,Phase 1,B,0.903
227,ISO,main,Phase 1,C,0.903
228,ISO,main,Phase 2,A,0.114
229,ISO,main,Phase 2,B,0.903
230,ISO,main,Phase 2,C,0.903
231,ISO,main,Phase 1,A,0.114
232,ISO,main,Phase 1,B,0.903
233,ISO,main,Phase 1,C,0.903
234,ISO,main,Phase 2,A,0.114
235,ISO,main,Phase 2,B,0.903
236,ISO,main,Phase 2,C,0.903
237,ISO,main,Phase 1,A,0.114
238,ISO,main,Phase 1,B,0.903
239,ISO,main,Phase 1,C,0.903
240,ISO,main,Phase 2,A,0.114
241,ISO,main,Phase 2,B,0.903
242,ISO,main,Phase 2,C,0.903
243,ISO,main,Phase 1,A,0.114
244,ISO,main,Phase 1,B,0.903
245,ISO,main,Phase 1,C,0.903
246,ISO,main,Phase 2,A,0.114
247,ISO,main,Phase 2,B,0.903
248,ISO,main,Phase 2,C,0.903
249,ISO,main,Phase 1,A,0.114
250,ISO,main,Phase 1,B,0.903
251,ISO,main,Phase 1,C,0.903
252,ISO,main,Phase 2,A,0.114
253,ISO,main,Phase 2,B,0.903
254,ISO,main,Phase 2,C,0.903
255,ISO,main,Phase 1,A,0.114
256,ISO,main,Phase 1,B,0.903
257,ISO,main,Phase 1,C,0.903
258,ISO,main,Phase 2,A,0.114
259,ISO,main,Phase 2,B,0.903
260,ISO,main,Phase 2,C,0.903
261,ISO,main,Phase 1,A,0.114
262,ISO,main,Phase 1,B,0.903
263,ISO,main,Phase 1,C,0.903
264,ISO,main,Phase 2,A,0.114
265,ISO,main,Phase 2,B,0.903
266,ISO,main,Phase 2,C,0.903
267,ISO,main,Phase 1,A,0.114
268,ISO,main,Phase 1,B,0.903
269,ISO,main,Phase 1,C,0.903
270,ISO,main,Phase 2,A,0.114
271,ISO,main,Phase 2,B,0.903
272,ISO,main,Phase 2,C,0.903
273,ISO,main,Phase 1,A,0.114
274,ISO,main,Phase 1,B,0.903
275,ISO,main,Phase 1,C,0.903
276,ISO,main,Phase 2,A,0.114
277,ISO,main,Phase 2,B,0.903
278,ISO,main,Phase 2,C,0.903
279,ISO,main,Phase 1,A,0.114
280,ISO,main,Phase 1,B,0.903
281,ISO,main,Phase 1,C,0.903
282,ISO,main,Phase 2,A,0.114
283,ISO,main,Phase 2,B,0.903
284,ISO,main,Phase 2,C,0.903
285,ISO,main,Phase 1,A,0.114
286,ISO,main,Phase 1,B,0.903
287,ISO,main,Phase 1,C,0.903
288,ISO,main,Phase 2,A,0.114
289,ISO,main,Phase 2,B,0.903
290,ISO,main,Phase 2,C,0.903
291,ISO,main,Phase 1,A,0.114
292,ISO,main,Phase 1,B,0.903
293,ISO,main,Phase 1,C,0.903
294,ISO,main,Phase 2,A,0.114
295,ISO,main,Phase 2,B,0.903
296,ISO,main,Phase 2,C,0.903
297,ISO,main,Phase 1,A,0.114
298,ISO,main,Phase 1,B,0.903
299,ISO,main,Phase 1,C,0.903
300,ISO,main,Phase 2,A,0.114
301,ISO,main,Phase 2,B,0.903
302,ISO,main,Phase 2,C,0.903
303,ISO,main,Phase 1,A,0.114
304,ISO,main,Phase 1,B,0.903
305,ISO,main,Phase 1,C,0.903
306,ISO,main,Phase 2,A,0.114
307,ISO,main,Phase 2,B,0.903
308,ISO,main,Phase 2,C,0.903
309,ISO,main,Phase 1,A,0.114
310,ISO,main,Phase 1,B,0.903
311,ISO,main,Phase 1,C,0.903
312,ISO,main,Phase 2,A,0.114
313,ISO,main,Phase 2,B,0.903
314,ISO,main,Phase 2,C,0.903
315,ISO,main,Phase 1,A,0.114
316,ISO,main,Phase 1,B,0.903
317,ISO,main,Phase 1,C,0.903
318,ISO,main,Phase 2,A,0.114
319,ISO,main,Phase 2,B,0.903
320,ISO,main,Phase 2,C,0.903
321,ISO,control,Phase 1,A,0.903
322,ISO,control,Phase 1,B,0.903
323,ISO,control,Phase 1,C,0.903
324,ISO,control,Phase 1,D,0.097
325,ISO,control,Phase 2,A,0.903
326,ISO,control,Phase 2,B,0.903
327,ISO,control,Phase 2,C,0.903
328,ISO,control,Phase 2,D,0.097
329,ISO,control,Phase 1,A,0.903
330,ISO,control,Phase 1,B,0.903
331,ISO,control,Phase 1,C,0.903
332,ISO,control,Phase 1,D,0.097
333,ISO,control,Phase 2,A,0.903
334,ISO,control,Phase 2,B,0.903
335,ISO,control,Phase 2,C,0.903
336,ISO,control,Phase 2,D,0.097
337,ISO,control,Phase 1,A,0.903
338,ISO,control,Phase 1,B,0.903
339,ISO,control,Phase 1,C,0.903
340,ISO,control,Phase 1,D,0.097
341,ISO,control,Phase 2,A,0.903
342,ISO,control,Phase 2,B,0.903
343,ISO,control,Phase 2,C,0.903
344,ISO,control,Phase 2,D,0.097
345,ISO,control,Phase 1,A,0.903
346,ISO,control,Phase 1,B,0.903
347,ISO,control,Phase 1,C,0.903
348,ISO,control,Phase 1,D,0.097
349,ISO,control,Phase 2,A,0.903
350,ISO,control,Phase 2,B,0.903
351,ISO,control,Phase 2,C,0.903
352,ISO,control,Phase 2,D,0.097
353,ISO,control,Phase 1,A,0.903
354,ISO,control,Phase 1,B,0.903
355,ISO,control,Phase 1,C,0.903
356,ISO,control,Phase 1,D,0.097
357,ISO,control,Phase 2,A,0.903
358,ISO,control,Phase 2,B,0.903
359,ISO,control,Phase 2,C,0.903
360,ISO,control,Phase 2,D,0.097
361,ISO,control,Phase 1,A,0.903
362,ISO,control,Phase 1,B,0.903
363,ISO,control,Phase 1,C,0.903
364,ISO,control,Phase 1,D,0.097
365,ISO,control,Phase 2,A,0.903
366,ISO,control,Phase 2,B,0.903
367,ISO,control,Phase 2,C,0.903
368,ISO,control,Phase 2,D,0.097
369,ISO,control,Phase 1,A,0.903
370,ISO,control,Phase 1,B,0.903
371,ISO,control,Phase 1,C,0.903
372,ISO,control,Phase 1,D,0.097
373,ISO,control,Phase 2,A,0.903
374,ISO,control,Phase 2,B,0.903
375,ISO,control,Phase 2,C,0.903
376,ISO,control,Phase 2,D,0.097
377,ISO,control,Phase 1,A,0.903
378,ISO,control,Phase 1,B,0.903
379,ISO,control,Phase 1,C,0.903
380,ISO,control,Phase 1,D,0.097
381,ISO,control,Phase 2,A,0.903
382,ISO,control,Phase 2,B,0.903
383,ISO,control,Phase 2,C,0.903
384,ISO,control,Phase 2,D,0.097
385,ISO,control,Phase 1,A,0.903
386,ISO,control,Phase 1,B,0.903
387,ISO,control,Phase 1,C,0.903
388,ISO,control,Phase 1,D,0.097
389,ISO,control,Phase 2,A,0.903
390,ISO,control,Phase 2,B,0.903
391,ISO,control,Phase 2,C,0.903
392,ISO,control,Phase 2,D,0.097
393,ISO,control,Phase 1,A,0.903
394,ISO,control,Phase 1,B,0.903
395,ISO,control,Phase 1,C,0.903
396,ISO,control,Phase 1,D,0.097
397,ISO,control,Phase 2,A,0.903
398,ISO,control,Phase 2,B,0.903
399,ISO,control,Phase 2,C,0.903
400,ISO,control,Phase 2,D,0.097
401,ISO,control,Phase 1,A,0.903
402,ISO,control,Phase 1,B,0.903
403,ISO,control,Phase 1,C,0.903
404,ISO,control,Phase 1,D,0.097
405,ISO,control,Phase 2,A,0.903
406,ISO,control,Phase 2,B,0.903
407,ISO,control,Phase 2,C,0.903
408,ISO,control,Phase 2,D,0.097
409,ISO,control,Phase 1,A,0.903
410,ISO,control,Phase 1,B,0.903
411,ISO,control,Phase 1,C,0.903
412,ISO,control,Phase 1,D,0.097
413,ISO,control,Phase 2,A,0.903
414,ISO,control,Phase 2,B,0.903
415,ISO,control,Phase 2,C,0.903
416,ISO,control,Phase 2,D,0.097
417,ISO,control,Phase 1,A,0.903
418,ISO,control,Phase 1,B,0.903
419,ISO,control,Phase 1,C,0.903
420,ISO,control,Phase 1,D,0.097
421,ISO,control,Phase 2,A,0.903
422,ISO,control,Phase 2,B,0.903
423,ISO,control,Phase 2,C,0.903
424,ISO,control,Phase 2,D,0.097
425,ISO,control,Phase 1,A,0.903
426,ISO,control,Phase 1,B,0.903
427,ISO,control,Phase 1,C,0.903
428,ISO,control,Phase 1,D,0.097
429,ISO,control,Phase 2,A,0.903
430,ISO,control,Phase 2,B,0.903
431,ISO,control,Phase 2,C,0.903
432,ISO,control,Phase 2,D,0.097
433,ISO,control,Phase 1,A,0.903
434,ISO,control,Phase 1,B,0.903
435,ISO,control,Phase 1,C,0.903
436,ISO,control,Phase 1,D,0.097
437,ISO,control,Phase 2,A,0.903
438,ISO,control,Phase 2,B,0.903
439,ISO,control,Phase 2,C,0.903
440,ISO,control,Phase 2,D,0.097
441,ISO,control,Phase 1,A,0.903
442,ISO,control,Phase 1,B,0.903
443,ISO,control,Phase 1,C,0.903
444,ISO,control,Phase 1,D,0.097
445,ISO,control,Phase 2,A,0.903
446,ISO,control,Phase 2,B,0.903
447,ISO,control,Phase 2,C,0.903
448,ISO,control,Phase 2,D,0.097
