ID,condition,trial,phase,object,choice
235,BB,control,Phase 2,D,0.877
236,BB,control,Phase 2,E,0.877
237,BB,control,Phase 1,A,0.877
238,BB,control,Phase 1,B,0.877
239,BB,control,Phase 1,C,0.877
240,BB,control,Phase 1,D,0.877
241,BB,control,Phase 1,E,0.877
242,BB,control,Phase 2,A,0.877
243,BB,control,Phase 2,B,0.877
244,BB,control,Phase 2,C,0.877
245,BB,control,Phase 2,D,0.877
246,BB,control,Phase 2,E,0.877
247,BB,control,Phase 1,A,0.877
248,BB,control,Phase 1,B,0.877
249,BB,control,Phase 1,C,0.877
250,BB,control,Phase 1,D,0.877
251,BB,control,Phase 1,E,0.877
252,BB,control,Phase 2,A,0.877
253,BB,control,Phase 2,B,0.877
254,BB,control,Phase 2,C,0.877
255,BB,control,Phase 2,D,0.877
256,BB,control,Phase 2,E,0.877
257,ISO,main,Phase 1,A,0.151
258,ISO,main,Phase 1,B,0.151
259,ISO,main,Phase 1,C,0.877
260,ISO,main,Phase 2,A,0.151
261,ISO,main,Phase 2,B,0.151
262,ISO,main,Phase 2,C,0.877
263,ISO,main,Phase 1,A,0.151
264,ISO,main,Phase 1,B,0.151
265,ISO,main,Phase 1,C,0.877
266,ISO,main,Phase 2,A,0.151
267,ISO,main,Phase 2,B,0.151
268,ISO,main,Phase 2,C,0.877
269,ISO,main,Phase 1,A,0.151
270,ISO,main,Phase 1,B,0.151
271,ISO,main,Phase 1,C,0.877
272,ISO,main,Phase 2,A,0.151
273,ISO,main,Phase 2,B,0.151
274,ISO,main,Phase 2,C,0.877
275,ISO,main,Phase 1,A,0.151
276,ISO,main,Phase 1,B,0.151
277,ISO,main,Phase 1,C,0.877
278,ISO,main,Phase 2,A,0.151
279,ISO,main,Phase 2,B,0.151
280,ISO,main,Phase 2,C,0.877
281,ISO,main,Phase 1,A,0.151
282,ISO,main,Phase 1,B,0.151
283,ISO,main,Phase 1,C,0.877
284,ISO,main,Phase 2,A,0.151
285,ISO,main,Phase 2,B,0.151
286,ISO,main,Phase 2,C,0.877
287,ISO,main,Phase 1,A,0.151
288,ISO,main,Phase 1,B,0.151
289,ISO,main,Phase 1,C,0.877
290,ISO,main,Phase 2,A,0.151
291,ISO,main,Phase 2,B,0.151
292,ISO,main,Phase 2,C,0.877
293,ISO,main,Phase 1,A,0.151
294,ISO,main,Phase 1,B,0.151
295,ISO,main,Phase 1,C,0.877
296,ISO,main,Phase 2,A,0.151
297,ISO,main,Phase 2,B,0.151
298,ISO,main,Phase 2,C,0.877
299,ISO,main,Phase 1,A,0.151
300,ISO,main,Phase 1,B,0.151
301,ISO,main,Phase 1,C,0.877
302,ISO,main,Phase 2,A,0.151
303,ISO,main,Phase 2,B,0.151
304,ISO,main,Phase 2,C,0.877
305,ISO,main,Phase 1,A,0.151
306,ISO,main,Phase 1,B,0.151
307,ISO,main,Phase 1,C,0.877
308,ISO,main,Phase 2,A,0.151
309,ISO,main,Phase 2,B,0.151
310,ISO,main,Phase 2,C,0.877
311,ISO,main,Phase 1,A,0.151
312,ISO,main,Phase 1,B,0.151
313,ISO,main,Phase 1,C,0.877
314,ISO,main,Phase 2,A,0.151
315,ISO,main,Phase 2,B,0.151
316,ISO,main,Phase 2,C,0.877
317,ISO,main,Phase 1,A,0.151
318,ISO,main,Phase 1,B,0.151
319,ISO,main,Phase 1,C,0.877
320,ISO,main,Phase 2,A,0.151
321,ISO,main,Phase 2,B,0.151
322,ISO,main,Phase 2,C,0.877
323,ISO,main,Phase 1,A,0.151
324,ISO,main,Phase 1,B,0.151
325,ISO,main,Phase 1,C,0.877
326,ISO,main,Phase 2,A,0.151
327,ISO,main,Phase 2,B,0.151
328,ISO,main,Phase 2,C,0.877
329,ISO,main,Phase 1,A,0.151
330,ISO,main,Phase 1,B,0.151
331,ISO,main,Phase 1,C,0.877
332,ISO,main,Phase 2,A,0.151
333,ISO,main,Phase 2,B,0.151
334,ISO,main,Phase 2,C,0.877
335,ISO,main,Phase 1,A,0.151
336,ISO,main,Phase 1,B,0.151
337,ISO,main,Phase 1,C,0.877
338,ISO,main,Phase 2,A,0.151
339,ISO,main,Phase 2,B,0.151
340,ISO,main,Phase 2,C,0.877
341,ISO,main,Phase 1,A,0.151
342,ISO,main,Phase 1,B,0.151
343,ISO,main,Phase 1,C,0.877
344,ISO,main,Phase 2,A,0.151
345,ISO,main,Phase 2,B,0.151
346,ISO,main,Phase 2,C,0.877
347,ISO,main,Phase 1,A,0.151
348,ISO,main,Phase 1,B,0.151
349,ISO,main,Phase 1,C,0.877
350,ISO,main,Phase 2,A,0.151
351,ISO,main,Phase 2,B,0.151
352,ISO,main,Phase 2,C,0.877
353,ISO,control,Phase 1,A,0.877
354,ISO,control,Phase 1,B,0.877
355,ISO,control,Phase 1,C,0.877
356,ISO,control,Phase 1,D,0.123
357,ISO,control,Phase 1,E,0.123
358,ISO,control,Phase 2,A,0.877
359,ISO,control,Phase 2,B,0.877
360,ISO,control,Phase 2,C,0.877
361,ISO,control,Phase 2,D,0.123
362,ISO,control,Phase 2,E,0.123
363,ISO,control,Phase 1,A,0.877
364,ISO,control,Phase 1,B,0.877
365,ISO,control,Phase 1,C,0.877
366,ISO,control,Phase 1,D,0.123
367,ISO,control,Phase 1,E,0.123
368,ISO,control,Phase 2,A,0.877
369,ISO,control,Phase 2,B,0.877
370,ISO,control,Phase 2,C,0.877
371,ISO,control,Phase 2,D,0.123
372,ISO,control,Phase 2,E,0.123
373,ISO,control,Phase 1,A,0.877
374,ISO,control,Phase 1,B,0.877
375,ISO,control,Phase 1,C,0.877
376,ISO,control,Phase 1,D,0.123
377,ISO,control,Phase 1,E,0.123
378,ISO,control,Phase 2,A,0.877
379,ISO,control,Phase 2,B,0.877
380,ISO,control,Phase 2,C,0.877
381,ISO,control,Phase 2,D,0.123
382,ISO,control,Phase 2,E,0.123
383,ISO,control,Phase 1,A,0.877
384,ISO,control,Phase 1,B,0.877
385,ISO,control,Phase 1,C,0.877
386,ISO,control,Phase 1,D,0.123
387,ISO,control,Phase 1,E,0.123
388,ISO,control,Phase 2,A,0.877
389,ISO,control,Phase 2,B,0.877
390,ISO,control,Phase 2,C,0.877
391,ISO,control,Phase 2,D,0.123
392,ISO,control,Phase 2,E,0.123
393,ISO,control,Phase 1,A,0.877
394,ISO,control,Phase 1,B,0.877
395,ISO,control,Phase 1,C,0.877
396,ISO,control,Phase 1,D,0.123
397,ISO,control,Phase 1,E,0.123
398,ISO,control,Phase 2,A,0.877
399,ISO,control,Phase 2,B,0.877
400,ISO,control,Phase 2,C,0.877
401,ISO,control,Phase 2,D,0.123
402,ISO,control,Phase 2,E,0.123
403,ISO,control,Phase 1,A,0.877
404,ISO,control,Phase 1,B,0.877
405,ISO,control,Phase 1,C,0.877
406,ISO,control,Phase 1,D,0.123
407,ISO,control,Phase 1,E,0.123
408,ISO,control,Phase 2,A,0.877
409,ISO,control,Phase 2,B,0.877
410,ISO,control,Phase 2,C,0.877
411,ISO,control,Phase 2,D,0.123
412,ISO,control,Phase 2,E,0.123
413,ISO,control,Phase 1,A,0.877
414,ISO,control,Phase 1,B,0.877
415,ISO,control,Phase 1,C,0.877
416,ISO,control,Phase 1,D,0.123
417,ISO,control,Phase 1,E,0.123
418,ISO,control,Phase 2,A,0.877
419,ISO,control,Phase 2,B,0.877
420,ISO,control,Phase 2,C,0.877
421,ISO,control,Phase 2,D,0.123
422,ISO,control,Phase 2,E,0.123
423,ISO,control,Phase 1,A,0.877
424,ISO,control,Phase 1,B,0.877
425,ISO,control,Phase 1,C,0.877
426,ISO,control,Phase 1,D,0.123
427,ISO,control,Phase 1,E,0.123
428,ISO,control,Phase 2,A,0.877
429,ISO,control,Phase 2,B,0.877
430,ISO,control,Phase 2,C,0.877
431,ISO,control,Phase 2,D,0.123
432,ISO,control,Phase 2,E,0.123
433,ISO,control,Phase 1,A,0.877
434,ISO,control,Phase 1,B,0.877
435,ISO,control,Phase 1,C,0.877
436,ISO,control,Phase 1,D,0.123
437,ISO,control,Phase 1,E,0.123
438,ISO,control,Phase 2,A,0.877
439,ISO,control,Phase 2,B,0.877
440,ISO,control,Phase 2,C,0.877
441,ISO,control,Phase 2,D,0.123
442,ISO,control,Phase 2,E,0.123
443,ISO,control,Phase 1,A,0.877
444,ISO,control,Phase 1,B,0.877
445,ISO,control,Phase 1,C,0.877
446,ISO,control,Phase 1,D,0.123
447,ISO,control,Phase 1,E,0.123
448,ISO,control,Phase 2,A,0.877
449,ISO,control,Phase 2,B,0.877
450,ISO,control,Phase 2,C,0.877
451,ISO,control,Phase 2,D,0.123
452,ISO,control,Phase 2,E,0.123
453,ISO,control,Phase 1,A,0.877
454,ISO,control,Phase 1,B,0.877
455,ISO,control,Phase 1,C,0.877
456,ISO,control,Phase 1,D,0.123
457,ISO,control,Phase 1,E,0.123
458,ISO,control,Phase 2,A,0.877
459,ISO,control,Phase 2,B,0.877
460,ISO,control,Phase 2,C,0.877
461,ISO,control,Phase 2,D,0.123
462,ISO,control,Phase 2,E,0.123
463,ISO,control,Phase 1,A,0.877
464,ISO,control,Phase 1,B,0.877
465,ISO,control,Phase 1,C,0.877
466,ISO,control,Phase 1,D,0.123
467,ISO,control,Phase 1,E,0.123
468,ISO,control,Phase 2,A,0.877
469,ISO,control,Phase 2,B,0.877
470,ISO,control,Phase 2,C,0.877
471,ISO,control,Phase 2,D,0.123
472,ISO,control,Phase 2,E,0.123
473,ISO,control,Phase 1,A,0.877
474,ISO,control,Phase 1,B,0.877
475,ISO,control,Phase 1,C,0.877
476,ISO,control,Phase 1,D,0.123
477,ISO,control,Phase 1,E,0.123
478,ISO,control,Phase 2,A,0.877
479,ISO,control,Phase 2,B,0.877
480,ISO,control,Phase 2,C,0.877
481,ISO,control,Phase 2,D,0.123
482,ISO,control,Phase 2,E,0.123
483,ISO,control,Phase 1,A,0.877
484,ISO,control,Phase 1,B,0.877
485,ISO,control,Phase 1,C,0.877
486,ISO,control,Phase 1,D,0.123
487,ISO,control,Phase 1,E,0.123
488,ISO,control,Phase 2,A,0.877
489,ISO,control,Phase 2,B,0.877
490,ISO,control,Phase 2,C,0.877
491,ISO,control,Phase 2,D,0.123
492,ISO,control,Phase 2,E,0.123
493,ISO,control,Phase 1,A,0.877
494,ISO,control,Phase 1,B,0.877
495,ISO,control,Phase 1,C,0.877
496,ISO,control,Phase 1,D,0.123
497,ISO,control,Phase 1,E,0.123
498,ISO,control,Phase 2,A,0.877
499,ISO,control,Phase 2,B,0.877
500,ISO,control,Phase 2,C,0.877
501,ISO,control,Phase 2,D,0.123
502,ISO,control,Phase 2,E,0.123
503,ISO,control,Phase 1,A,0.877
504,ISO,control,Phase 1,B,0.877
505,ISO,control,Phase 1,C,0.877
506,ISO,control,Phase 1,D,0.123
507,ISO,control,Phase 1,E,0.123
508,ISO,control,Phase 2,A,0.877
509,ISO,control,Phase 2,B,0.877
510,ISO,control,Phase 2,C,0.877
511,ISO,control,Phase 2,D,0.123
512,ISO,control,Phase 2,E,0.123
