ID,condition,trial,phase,object,choice
233,BB,control,Phase 2,B,0.903
234,BB,control,Phase 2,C,0.903
235,BB,control,Phase 2,D,0.903
236,BB,control,Phase 2,E,0.903
237,BB,control,Phase 1,A,0.903
238,BB,control,Phase 1,B,0.903
239,BB,control,Phase 1,C,0.903
240,BB,control,Phase 1,D,0.903
241,BB,control,Phase 1,E,0.903
242,BB,control,Phase 2,A,0.903
243,BB,control,Phase 2,B,0.903
244,BB,control,Phase 2,C,0.903
245,BB,control,Phase 2,D,0.903
246,BB,control,Phase 2,E,0.903
247,BB,control,Phase 1,A,0.903
248,BB,control,Phase 1,B,0.903
249,BB,control,Phase 1,C,0.903
250,BB,control,Phase 1,D,0.903
251,BB,control,Phase 1,E,0.903
252,BB,control,Phase 2,A,0.903
253,BB,control,Phase 2,B,0.903
254,BB,control,Phase 2,C,0.903
255,BB,control,Phase 2,D,0.903
256,BB,control,Phase 2,E,0.903
257,ISO,main,Phase 1,A,0.114
258,ISO,main,Phase 1,B,0.114
259,ISO,main,Phase 1,C,0.903
260,ISO,main,Phase 2,A,0.114
261,ISO,main,Phase 2,B,0.114
262,ISO,main,Phase 2,C,0.903
263,ISO,main,Phase 1,A,0.114
264,ISO,main,Phase 1,B,0.114
265,ISO,main,Phase 1,C,0.903
266,ISO,main,Phase 2,A,0.114
267,ISO,main,Phase 2,B,0.114
268,ISO,main,Phase 2,C,0.903
269,ISO,main,Phase 1,A,0.114
270,ISO,main,Phase 1,B,0.114
271,ISO,main,Phase 1,C,0.903
272,ISO,main,Phase 2,A,0.114
273,ISO,main,Phase 2,B,0.114
274,ISO,main,Phase 2,C,0.903
275,ISO,main,Phase 1,A,0.114
276,ISO,main,Phase 1,B,0.114
277,ISO,main,Phase 1,C,0.903
278,ISO,main,Phase 2,A,0.114
279,ISO,main,Phase 2,B,0.114
280,ISO,main,Phase 2,C,0.903
281,ISO,main,Phase 1,A,0.114
282,ISO,main,Phase 1,B,0.114
283,ISO,main,Phase 1,C,0.903
284,ISO,main,Phase 2,A,0.114
285,ISO,main,Phase 2,B,0.114
286,ISO,main,Phase 2,C,0.903
287,ISO,main,Phase 1,A,0.114
288,ISO,main,Phase 1,B,0.114
289,ISO,main,Phase 1,C,0.903
290,ISO,main,Phase 2,A,0.114
291,ISO,main,Phase 2,B,0.114
292,ISO,main,Phase 2,C,0.903
293,ISO,main,Phase 1,A,0.114
294,ISO,main,Phase 1,B,0.114
295,ISO,main,Phase 1,C,0.903
296,ISO,main,Phase 2,A,0.114
297,ISO,main,Phase 2,B,0.114
298,ISO,main,Phase 2,C,0.903
299,ISO,main,Phase 1,A,0.114
300,ISO,main,Phase 1,B,0.114
301,ISO,main,Phase 1,C,0.903
302,ISO,main,Phase 2,A,0.114
303,ISO,main,Phase 2,B,0.114
304,ISO,main,Phase 2,C,0.903
305,ISO,main,Phase 1,A,0.114
306,ISO,main,Phase 1,B,0.114
307,ISO,main,Phase 1,C,0.903
308,ISO,main,Phase 2,A,0.114
309,ISO,main,Phase 2,B,0.114
310,ISO,main,Phase 2,C,0.903
311,ISO,main,Phase 1,A,0.114
312,ISO,main,Phase 1,B,0.114
313,ISO,main,Phase 1,C,0.903
314,ISO,main,Phase 2,A,0.114
315,ISO,main,Phase 2,B,0.114
316,ISO,main,Phase 2,C,0.903
317,ISO,main,Phase 1,A,0.114
318,ISO,main,Phase 1,B,0.114
319,ISO,main,Phase 1,C,0.903
320,ISO,main,Phase 2,A,0.114
321,ISO,main,Phase 2,B,0.114
322,ISO,main,Phase 2,C,0.903
323,ISO,main,Phase 1,A,0.114
324,ISO,main,Phase 1,B,0.114
325,ISO,main,Phase 1,C,0.903
326,ISO,main,Phase 2,A,0.114
327,ISO,main,Phase 2,B,0.114
328,ISO,main,Phase 2,C,0.903
329,ISO,main,Phase 1,A,0.114
330,ISO,main,Phase 1,B,0.114
331,ISO,main,Phase 1,C,0.903
332,ISO,main,Phase 2,A,0.114
333,ISO,main,Phase 2,B,0.114
334,ISO,main,Phase 2,C,0.903
335,ISO,main,Phase 1,A,0.114
336,ISO,main,Phase 1,B,0.114
337,ISO,main,Phase 1,C,0.903
338,ISO,main,Phase 2,A,0.114
339,ISO,main,Phase 2,B,0.114
340,ISO,main,Phase 2,C,0.903
341,ISO,main,Phase 1,A,0.114
342,ISO,main,Phase 1,B,0.114
343,ISO,main,Phase 1,C,0.903
344,ISO,main,Phase 2,A,0.114
345,ISO,main,Phase 2,B,0.114
346,ISO,main,Phase 2,C,0.903
347,ISO,main,Phase 1,A,0.114
348,ISO,main,Phase 1,B,0.114
349,ISO,main,Phase 1,C,0.903
350,ISO,main,Phase 2,A,0.114
351,ISO,main,Phase 2,B,0.114
352,ISO,main,Phase 2,C,0.903
353,ISO,control,Phase 1,A,0.903
354,ISO,control,Phase 1,B,0.903
355,ISO,control,Phase 1,C,0.903
356,ISO,control,Phase 1,D,0.097
357,ISO,control,Phase 1,E,0.097
358,ISO,control,Phase 2,A,0.903
359,ISO,control,Phase 2,B,0.903
360,ISO,control,Phase 2,C,0.903
361,ISO,control,Phase 2,D,0.097
362,ISO,control,Phase 2,E,0.097
363,ISO,control,Phase 1,A,0.903
364,ISO,control,Phase 1,B,0.903
365,ISO,control,Phase 1,C,0.903
366,ISO,control,Phase 1,D,0.097
367,ISO,control,Phase 1,E,0.097
368,ISO,control,Phase 2,A,0.903
369,ISO,control,Phase 2,B,0.903
370,ISO,control,Phase 2,C,0.903
371,ISO,control,Phase 2,D,0.097
372,ISO,control,Phase 2,E,0.097
373,ISO,control,Phase 1,A,0.903
374,ISO,control,Phase 1,B,0.903
375,ISO,control,Phase 1,C,0.903
376,ISO,control,Phase 1,D,0.097
377,ISO,control,Phase 1,E,0.097
378,ISO,control,Phase 2,A,0.903
379,ISO,control,Phase 2,B,0.903
380,ISO,control,Phase 2,C,0.903
381,ISO,control,Phase 2,D,0.097
382,ISO,control,Phase 2,E,0.097
383,ISO,control,Phase 1,A,0.903
384,ISO,control,Phase 1,B,0.903
385,ISO,control,Phase 1,C,0.903
386,ISO,control,Phase 1,D,0.097
387,ISO,control,Phase 1,E,0.097
388,ISO,control,Phase 2,A,0.903
389,ISO,control,Phase 2,B,0.903
390,ISO,control,Phase 2,C,0.903
391,ISO,control,Phase 2,D,0.097
392,ISO,control,Phase 2,E,0.097
393,ISO,control,Phase 1,A,0.903
394,ISO,control,Phase 1,B,0.903
395,ISO,control,Phase 1,C,0.903
396,ISO,control,Phase 1,D,0.097
397,ISO,control,Phase 1,E,0.097
398,ISO,control,Phase 2,A,0.903
399,ISO,control,Phase 2,B,0.903
400,ISO,control,Phase 2,C,0.903
401,ISO,control,Phase 2,D,0.097
402,ISO,control,Phase 2,E,0.097
403,ISO,control,Phase 1,A,0.903
404,ISO,control,Phase 1,B,0.903
405,ISO,control,Phase 1,C,0.903
406,ISO,control,Phase 1,D,0.097
407,ISO,control,Phase 1,E,0.097
408,ISO,control,Phase 2,A,0.903
409,ISO,control,Phase 2,B,0.903
410,ISO,control,Phase 2,C,0.903
411,ISO,control,Phase 2,D,0.097
412,ISO,control,Phase 2,E,0.097
413,ISO,control,Phase 1,A,0.903
414,ISO,control,Phase 1,B,0.903
415,ISO,control,Phase 1,C,0.903
416,ISO,control,Phase 1,D,0.097
417,ISO,control,Phase 1,E,0.097
418,ISO,control,Phase 2,A,0.903
419,ISO,control,Phase 2,B,0.903
420,ISO,control,Phase 2,C,0.903
421,ISO,control,Phase 2,D,0.097
422,ISO,control,Phase 2,E,0.097
423,ISO,control,Phase 1,A,0.903
424,ISO,control,Phase 1,B,0.903
425,ISO,control,Phase 1,C,0.903
426,ISO,control,Phase 1,D,0.097
427,ISO,control,Phase 1,E,0.097
428,ISO,control,Phase 2,A,0.903
429,ISO,control,Phase 2,B,0.903
430,ISO,control,Phase 2,C,0.903
431,ISO,control,Phase 2,D,0.097
432,ISO,control,Phase 2,E,0.097
433,ISO,control,Phase 1,A,0.903
434,ISO,control,Phase 1,B,0.903
435,ISO,control,Phase 1,C,0.903
436,ISO,control,Phase 1,D,0.097
437,ISO,control,Phase 1,E,0.097
438,ISO,control,Phase 2,A,0.903
439,ISO,control,Phase 2,B,0.903
440,ISO,control,Phase 2,C,0.903
441,ISO,control,Phase 2,D,0.097
442,ISO,control,Phase 2,E,0.097
443,ISO,control,Phase 1,A,0.903
444,ISO,control,Phase 1,B,0.903
445,ISO,control,Phase 1,C,0.903
446,ISO,control,Phase 1,D,0.097
447,ISO,control,Phase 1,E,0.097
448,ISO,control,Phase 2,A,0.903
449,ISO,control,Phase 2,B,0.903
450,ISO,control,Phase 2,C,0.903
451,ISO,control,Phase 2,D,0.097
452,ISO,control,Phase 2,E,0.097
453,ISO,control,Phase 1,A,0.903
454,ISO,control,Phase 1,B,0.903
455,ISO,control,Phase 1,C,0.903
456,ISO,control,Phase 1,D,0.097
457,ISO,control,Phase 1,E,0.097
458,ISO,control,Phase 2,A,0.903
459,ISO,control,Phase 2,B,0.903
460,ISO,control,Phase 2,C,0.903
461,ISO,control,Phase 2,D,0.097
462,ISO,control,Phase 2,E,0.097
463,ISO,control,Phase 1,A,0.903
464,ISO,control,Phase 1,B,0.903
465,ISO,control,Phase 1,C,0.903
466,ISO,control,Phase 1,D,0.097
467,ISO,control,Phase 1,E,0.097
468,ISO,control,Phase 2,A,0.903
469,ISO,control,Phase 2,B,0.903
470,ISO,control,Phase 2,C,0.903
471,ISO,control,Phase 2,D,0.097
472,ISO,control,Phase 2,E,0.097
473,ISO,control,Phase 1,A,0.903
474,ISO,control,Phase 1,B,0.903
475,ISO,control,Phase 1,C,0.903
476,ISO,control,Phase 1,D,0.097
477,ISO,control,Phase 1,E,0.097
478,ISO,control,Phase 2,A,0.903
479,ISO,control,Phase 2,B,0.903
480,ISO,control,Phase 2,C,0.903
481,ISO,control,Phase 2,D,0.097
482,ISO,control,Phase 2,E,0.097
483,ISO,control,Phase 1,A,0.903
484,ISO,control,Phase 1,B,0.903
485,ISO,control,Phase 1,C,0.903
486,ISO,control,Phase 1,D,0.097
487,ISO,control,Phase 1,E,0.097
488,ISO,control,Phase 2,A,0.903
489,ISO,control,Phase 2,B,0.903
490,ISO,control,Phase 2,C,0.903
491,ISO,control,Phase 2,D,0.097
492,ISO,control,Phase 2,E,0.097
493,ISO,control,Phase 1,A,0.903
494,ISO,control,Phase 1,B,0.903
495,ISO,control,Phase 1,C,0.903
496,ISO,control,Phase 1,D,0.097
497,ISO,control,Phase 1,E,0.097
498,ISO,control,Phase 2,A,0.903
499,ISO,control,Phase 2,B,0.903
500,ISO,control,Phase 2,C,0.903
501,ISO,control,Phase 2,D,0.097
502,ISO,control,Phase 2,E,0.097
503,ISO,control,Phase 1,A,0.903
504,ISO,control,Phase 1,B,0.903
505,ISO,control,Phase 1,C,0.903
506,ISO,control,Phase 1,D,0.097
507,ISO,control,Phase 1,E,0.097
508,ISO,control,Phase 2,A,0.903
509,ISO,control,Phase 2,B,0.903
510,ISO,control,Phase 2,C,0.903
511,ISO,control,Phase 2,D,0.097
512,ISO,control,Phase 2,E,0.097
