ID,condition,trial,phase,object,choice
1716,ISO,main,Phase 2,A,0.114
1717,ISO,main,Phase 2,B,0.903
1718,ISO,main,Phase 2,C,0.903
1719,ISO,main,Phase 1,A,0.114
1720,ISO,main,Phase 1,B,0.903
1721,ISO,main,Phase 1,C,0.903
1722,ISO,main,Phase 2,A,0.114
1723,ISO,main,Phase 2,B,0.903
1724,ISO,main,Phase 2,C,0.903
1725,ISO,main,Phase 1,A,0.114
1726,ISO,main,Phase 1,B,0.903
1727,ISO,main,Phase 1,C,0.903
1728,ISO,main,Phase 2,A,0.114
1729,ISO,main,Phase 2,B,0.903
1730,ISO,main,Phase 2,C,0.903
1731,ISO,main,Phase 1,A,0.114
1732,ISO,main,Phase 1,B,0.903
1733,ISO,main,Phase 1,C,0.902
1734,ISO,main,Phase 2,A,0.114
1735,ISO,main,Phase 2,B,0.903
1736,ISO,main,Phase 2,C,0.903
1737,ISO,main,Phase 1,A,0.114
1738,ISO,main,Phase 1,B,0.903
1739,ISO,main,Phase 1,C,0.903
1740,ISO,main,Phase 2,A,0.114
1741,ISO,main,Phase 2,B,0.902
1742,ISO,main,Phase 2,C,0.903
1743,ISO,main,Phase 1,A,0.114
1744,ISO,main,Phase 1,B,0.903
1745,ISO,main,Phase 1,C,0.903
1746,ISO,main,Phase 2,A,0.114
1747,ISO,main,Phase 2,B,0.902
1748,ISO,main,Phase 2,C,0.903
1749,ISO,main,Phase 1,A,0.114
1750,ISO,main,Phase 1,B,0.903
1751,ISO,main,Phase 1,C,0.902
1752,ISO,main,Phase 2,A,0.114
1753,ISO,main,Phase 2,B,0.902
1754,ISO,main,Phase 2,C,0.902
1755,ISO,main,Phase 1,A,0.114
1756,ISO,main,Phase 1,B,0.903
1757,ISO,main,Phase 1,C,0.902
1758,ISO,main,Phase 2,A,0.114
1759,ISO,main,Phase 2,B,0.903
1760,ISO,main,Phase 2,C,0.903
1761,ISO,main,Phase 1,A,0.114
1762,ISO,main,Phase 1,B,0.903
1763,ISO,main,Phase 1,C,0.903
1764,ISO,main,Phase 2,A,0.114
1765,ISO,main,Phase 2,B,0.903
1766,ISO,main,Phase 2,C,0.903
1767,ISO,main,Phase 1,A,0.114
1768,ISO,main,Phase 1,B,0.903
1769,ISO,main,Phase 1,C,0.903
1770,ISO,main,Phase 2,A,0.114
1771,ISO,main,Phase 2,B,0.903
1772,ISO,main,Phase 2,C,0.903
1773,ISO,main,Phase 1,A,0.114
1774,ISO,main,Phase 1,B,0.902
1775,ISO,main,Phase 1,C,0.903
1776,ISO,main,Phase 2,A,0.114
1777,ISO,main,Phase 2,B,0.902
1778,ISO,main,Phase 2,C,0.903
1779,ISO,main,Phase 1,A,0.114
1780,ISO,main,Phase 1,B,0.903
1781,ISO,main,Phase 1,C,0.902
1782,ISO,main,Phase 2,A,0.114
1783,ISO,main,Phase 2,B,0.903
1784,ISO,main,Phase 2,C,0.903
1785,ISO,main,Phase 1,A,0.114
1786,ISO,main,Phase 1,B,0.902
1787,ISO,main,Phase 1,C,0.903
1788,ISO,main,Phase 2,A,0.114
1789,ISO,main,Phase 2,B,0.903
1790,ISO,main,Phase 2,C,0.903
1791,ISO,main,Phase 1,A,0.114
1792,ISO,main,Phase 1,B,0.903
1793,ISO,main,Phase 1,C,0.903
1794,ISO,main,Phase 2,A,0.114
1795,ISO,main,Phase 2,B,0.903
1796,ISO,main,Phase 2,C,0.902
1797,ISO,main,Phase 1,A,0.114
1798,ISO,main,Phase 1,B,0.903
1799,ISO,main,Phase 1,C,0.903
1800,ISO,main,Phase 2,A,0.114
1801,ISO,main,Phase 2,B,0.902
1802,ISO,main,Phase 2,C,0.902
1803,ISO,main,Phase 1,A,0.114
1804,ISO,main,Phase 1,B,0.903
1805,ISO,main,Phase 1,C,0.903
1806,ISO,main,Phase 2,A,0.114
1807,ISO,main,Phase 2,B,0.903
1808,ISO,main,Phase 2,C,0.903
1809,ISO,main,Phase 1,A,0.114
1810,ISO,main,Phase 1,B,0.903
1811,ISO,main,Phase 1,C,0.903
1812,ISO,main,Phase 2,A,0.114
1813,ISO,main,Phase 2,B,0.902
1814,ISO,main,Phase 2,C,0.903
1815,ISO,main,Phase 1,A,0.114
1816,ISO,main,Phase 1,B,0.903
1817,ISO,main,Phase 1,C,0.902
1818,ISO,main,Phase 2,A,0.114
1819,ISO,main,Phase 2,B,0.903
1820,ISO,main,Phase 2,C,0.903
1821,ISO,main,Phase 1,A,0.114
1822,ISO,main,Phase 1,B,0.903
1823,ISO,main,Phase 1,C,0.903
1824,ISO,main,Phase 2,A,0.114
1825,ISO,main,Phase 2,B,0.903
1826,ISO,main,Phase 2,C,0.903
1827,ISO,main,Phase 1,A,0.114
1828,ISO,main,Phase 1,B,0.903
1829,ISO,main,Phase 1,C,0.903
1830,ISO,main,Phase 2,A,0.114
1831,ISO,main,Phase 2,B,0.903
1832,ISO,main,Phase 2,C,0.903
1833,ISO,main,Phase 1,A,0.114
1834,ISO,main,Phase 1,B,0.903
1835,ISO,main,Phase 1,C,0.903
1836,ISO,main,Phase 2,A,0.114
1837,ISO,main,Phase 2,B,0.903
1838,ISO,main,Phase 2,C,0.902
1839,ISO,main,Phase 1,A,0.114
1840,ISO,main,Phase 1,B,0.902
1841,ISO,main,Phase 1,C,0.903
1842,ISO,main,Phase 2,A,0.114
1843,ISO,main,Phase 2,B,0.903
1844,ISO,main,Phase 2,C,0.903
1845,ISO,main,Phase 1,A,0.114
1846,ISO,main,Phase 1,B,0.902
1847,ISO,main,Phase 1,C,0.903
1848,ISO,main,Phase 2,A,0.114
1849,ISO,main,Phase 2,B,0.903
1850,ISO,main,Phase 2,C,0.903
1851,ISO,main,Phase 1,A,0.114
1852,ISO,main,Phase 1,B,0.902
1853,ISO,main,Phase 1,C,0.903
1854,ISO,main,Phase 2,A,0.114
1855,ISO,main,Phase 2,B,0.903
1856,ISO,main,Phase 2,C,0.903
1857,ISO,main,Phase 1,A,0.114
1858,ISO,main,Phase 1,B,0.903
1859,ISO,main,Phase 1,C,0.903
1860,ISO,main,Phase 2,A,0.114
1861,ISO,main,Phase 2,B,0.903
1862,ISO,main,Phase 2,C,0.903
1863,ISO,main,Phase 1,A,0.114
1864,ISO,main,Phase 1,B,0.903
1865,ISO,main,Phase 1,C,0.903
1866,ISO,main,Phase 2,A,0.114
1867,ISO,main,Phase 2,B,0.903
1868,ISO,main,Phase 2,C,0.903
1869,ISO,main,Phase 1,A,0.114
1870,ISO,main,Phase 1,B,0.903
1871,ISO,main,Phase 1,C,0.903
1872,ISO,main,Phase 2,A,0.114
1873,ISO,main,Phase 2,B,0.903
1874,ISO,main,Phase 2,C,0.902
1875,ISO,main,Phase 1,A,0.114
1876,ISO,main,Phase 1,B,0.903
1877,ISO,main,Phase 1,C,0.903
1878,ISO,main,Phase 2,A,0.114
1879,ISO,main,Phase 2,B,0.903
1880,ISO,main,Phase 2,C,0.902
1881,ISO,main,Phase 1,A,0.114
1882,ISO,main,Phase 1,B,0.903
1883,ISO,main,Phase 1,C,0.903
1884,ISO,main,Phase 2,A,0.114
1885,ISO,main,Phase 2,B,0.903
1886,ISO,main,Phase 2,C,0.903
1887,ISO,main,Phase 1,A,0.114
1888,ISO,main,Phase 1,B,0.903
1889,ISO,main,Phase 1,C,0.903
1890,ISO,main,Phase 2,A,0.114
1891,ISO,main,Phase 2,B,0.903
1892,ISO,main,Phase 2,C,0.902
1893,ISO,main,Phase 1,A,0.114
1894,ISO,main,Phase 1,B,0.903
1895,ISO,main,Phase 1,C,0.903
1896,ISO,main,Phase 2,A,0.114
1897,ISO,main,Phase 2,B,0.902
1898,ISO,main,Phase 2,C,0.903
1899,ISO,main,Phase 1,A,0.114
1900,ISO,main,Phase 1,B,0.903
1901,ISO,main,Phase 1,C,0.903
1902,ISO,main,Phase 2,A,0.114
1903,ISO,main,Phase 2,B,0.903
1904,ISO,main,Phase 2,C,0.903
1905,ISO,main,Phase 1,A,0.114
1906,ISO,main,Phase 1,B,0.903
1907,ISO,main,Phase 1,C,0.902
1908,ISO,main,Phase 2,A,0.114
1909,ISO,main,Phase 2,B,0.903
1910,ISO,main,Phase 2,C,0.903
1911,ISO,main,Phase 1,A,0.114
1912,ISO,main,Phase 1,B,0.903
1913,ISO,main,Phase 1,C,0.903
1914,ISO,main,Phase 2,A,0.114
1915,ISO,main,Phase 2,B,0.903
1916,ISO,main,Phase 2,C,0.903
1917,ISO,main,Phase 1,A,0.114
1918,ISO,main,Phase 1,B,0.903
1919,ISO,main,Phase 1,C,0.903
1920,ISO,main,Phase 2,A,0.114
1921,ISO,main,Phase 2,B,0.903
1922,ISO,main,Phase 2,C,0.902
1923,ISO,main,Phase 1,A,0.114
1924,ISO,main,Phase 1,B,0.903
1925,ISO,main,Phase 1,C,0.903
1926,ISO,main,Phase 2,A,0.114
1927,ISO,main,Phase 2,B,0.902
1928,ISO,main,Phase 2,C,0.903
1929,ISO,main,Phase 1,A,0.114
1930,ISO,main,Phase 1,B,0.903
1931,ISO,main,Phase 1,C,0.903
1932,ISO,main,Phase 2,A,0.114
1933,ISO,main,Phase 2,B,0.903
1934,ISO,main,Phase 2,C,0.903
1935,ISO,main,Phase 1,A,0.114
1936,ISO,main,Phase 1,B,0.902
1937,ISO,main,Phase 1,C,0.903
1938,ISO,main,Phase 2,A,0.114
1939,ISO,main,Phase 2,B,0.903
1940,ISO,main,Phase 2,C,0.903
1941,ISO,main,Phase 1,A,0.114
1942,ISO,main,Phase 1,B,0.903
1943,ISO,main,Phase 1,C,0.903
1944,ISO,main,Phase 2,A,0.114
1945,ISO,main,Phase 2,B,0.903
1946,ISO,main,Phase 2,C,0.903
1947,ISO,main,Phase 1,A,0.114
1948,ISO,main,Phase 1,B,0.903
1949,ISO,main,Phase 1,C,0.903
1950,ISO,main,Phase 2,A,0.114
1951,ISO,main,Phase 2,B,0.903
1952,ISO,main,Phase 2,C,0.902
1953,ISO,main,Phase 1,A,0.114
1954,ISO,main,Phase 1,B,0.902
1955,ISO,main,Phase 1,C,0.903
1956,ISO,main,Phase 2,A,0.114
1957,ISO,main,Phase 2,B,0.902
1958,ISO,main,Phase 2,C,0.903
1959,ISO,main,Phase 1,A,0.114
1960,ISO,main,Phase 1,B,0.903
1961,ISO,main,Phase 1,C,0.903
1962,ISO,main,Phase 2,A,0.114
1963,ISO,main,Phase 2,B,0.903
1964,ISO,main,Phase 2,C,0.903
1965,ISO,main,Phase 1,A,0.114
1966,ISO,main,Phase 1,B,0.903
1967,ISO,main,Phase 1,C,0.903
1968,ISO,main,Phase 2,A,0.114
1969,ISO,main,Phase 2,B,0.902
1970,ISO,main,Phase 2,C,0.903
1971,ISO,main,Phase 1,A,0.114
1972,ISO,main,Phase 1,B,0.903
1973,ISO,main,Phase 1,C,0.903
1974,ISO,main,Phase 2,A,0.114
1975,ISO,main,Phase 2,B,0.903
1976,ISO,main,Phase 2,C,0.903
1977,ISO,main,Phase 1,A,0.114
1978,ISO,main,Phase 1,B,0.903
1979,ISO,main,Phase 1,C,0.903
1980,ISO,main,Phase 2,A,0.114
1981,ISO,main,Phase 2,B,0.903
1982,ISO,main,Phase 2,C,0.903
1983,ISO,main,Phase 1,A,0.114
1984,ISO,main,Phase 1,B,0.903
1985,ISO,main,Phase 1,C,0.903
1986,ISO,main,Phase 2,A,0.114
1987,ISO,main,Phase 2,B,0.902
1988,ISO,main,Phase 2,C,0.903
1989,ISO,main,Phase 1,A,0.114
1990,ISO,main,Phase 1,B,0.902
1991,ISO,main,Phase 1,C,0.903
1992,ISO,main,Phase 2,A,0.114
1993,ISO,main,Phase 2,B,0.902
1994,ISO,main,Phase 2,C,0.903
1995,ISO,main,Phase 1,A,0.114
1996,ISO,main,Phase 1,B,0.903
1997,ISO,main,Phase 1,C,0.903
1998,ISO,main,Phase 2,A,0.114
1999,ISO,main,Phase 2,B,0.903
2000,ISO,main,Phase 2,C,0.903
2001,ISO,control,Phase 1,A,0.903
2002,ISO,control,Phase 1,B,0.903
2003,ISO,control,Phase 1,C,0.902
2004,ISO,control,Phase 1,D,0.097
2005,ISO,control,Phase 2,A,0.903
2006,ISO,control,Phase 2,B,0.903
2007,ISO,control,Phase 2,C,0.903
2008,ISO,control,Phase 2,D,0.097
2009,ISO,control,Phase 1,A,0.903
2010,ISO,control,Phase 1,B,0.903
2011,ISO,control,Phase 1,C,0.903
2012,ISO,control,Phase 1,D,0.097
2013,ISO,control,Phase 2,A,0.903
2014,ISO,control,Phase 2,B,0.903
2015,ISO,control,Phase 2,C,0.903
2016,ISO,control,Phase 2,D,0.098
2017,ISO,control,Phase 1,A,0.903
2018,ISO,control,Phase 1,B,0.903
2019,ISO,control,Phase 1,C,0.903
2020,ISO,control,Phase 1,D,0.097
2021,ISO,control,Phase 2,A,0.903
2022,ISO,control,Phase 2,B,0.903
2023,ISO,control,Phase 2,C,0.903
2024,ISO,control,Phase 2,D,0.097
2025,ISO,control,Phase 1,A,0.903
2026,ISO,control,Phase 1,B,0.903
2027,ISO,control,Phase 1,C,0.903
2028,ISO,control,Phase 1,D,0.098
2029,ISO,control,Phase 2,A,0.903
2030,ISO,control,Phase 2,B,0.903
2031,ISO,control,Phase 2,C,0.903
2032,ISO,control,Phase 2,D,0.097
2033,ISO,control,Phase 1,A,0.903
2034,ISO,control,Phase 1,B,0.903
2035,ISO,control,Phase 1,C,0.903
2036,ISO,control,Phase 1,D,0.098
2037,ISO,control,Phase 2,A,0.902
2038,ISO,control,Phase 2,B,0.902
2039,ISO,control,Phase 2,C,0.903
2040,ISO,control,Phase 2,D,0.097
2041,ISO,control,Phase 1,A,0.903
2042,ISO,control,Phase 1,B,0.903
2043,ISO,control,Phase 1,C,0.903
2044,ISO,control,Phase 1,D,0.098
2045,ISO,control,Phase 2,A,0.903
2046,ISO,control,Phase 2,B,0.903
2047,ISO,control,Phase 2,C,0.903
2048,ISO,control,Phase 2,D,0.097
2049,ISO,control,Phase 1,A,0.902
2050,ISO,control,Phase 1,B,0.903
2051,ISO,control,Phase 1,C,0.903
2052,ISO,control,Phase 1,D,0.098
2053,ISO,control,Phase 2,A,0.903
2054,ISO,control,Phase 2,B,0.903
2055,ISO,control,Phase 2,C,0.903
2056,ISO,control,Phase 2,D,0.098
2057,ISO,control,Phase 1,A,0.903
2058,ISO,control,Phase 1,B,0.902
2059,ISO,control,Phase 1,C,0.903
2060,ISO,control,Phase 1,D,0.097
2061,ISO,control,Phase 2,A,0.902
2062,ISO,control,Phase 2,B,0.903
2063,ISO,control,Phase 2,C,0.903
2064,ISO,control,Phase 2,D,0.098
2065,ISO,control,Phase 1,A,0.903
2066,ISO,control,Phase 1,B,0.903
2067,ISO,control,Phase 1,C,0.903
2068,ISO,control,Phase 1,D,0.097
2069,ISO,control,Phase 2,A,0.903
2070,ISO,control,Phase 2,B,0.903
2071,ISO,control,Phase 2,C,0.903
2072,ISO,control,Phase 2,D,0.097
2073,ISO,control,Phase 1,A,0.903
2074,ISO,control,Phase 1,B,0.903
2075,ISO,control,Phase 1,C,0.903
2076,ISO,control,Phase 1,D,0.097
2077,ISO,control,Phase 2,A,0.903
2078,ISO,control,Phase 2,B,0.903
2079,ISO,control,Phase 2,C,0.903
2080,ISO,control,Phase 2,D,0.097
2081,ISO,control,Phase 1,A,0.903
2082,ISO,control,Phase 1,B,0.902
2083,ISO,control,Phase 1,C,0.903
2084,ISO,control,Phase 1,D,0.098
2085,ISO,control,Phase 2,A,0.903
2086,ISO,control,Phase 2,B,0.903
2087,ISO,control,Phase 2,C,0.903
2088,ISO,control,Phase 2,D,0.097
2089,ISO,control,Phase 1,A,0.902
2090,ISO,control,Phase 1,B,0.903
2091,ISO,control,Phase 1,C,0.903
2092,ISO,control,Phase 1,D,0.097
2093,ISO,control,Phase 2,A,0.902
2094,ISO,control,Phase 2,B,0.902
2095,ISO,control,Phase 2,C,0.903
2096,ISO,control,Phase 2,D,0.098
2097,ISO,control,Phase 1,A,0.903
2098,ISO,control,Phase 1,B,0.903
2099,ISO,control,Phase 1,C,0.903
2100,ISO,control,Phase 1,D,0.097
2101,ISO,control,Phase 2,A,0.903
2102,ISO,control,Phase 2,B,0.902
2103,ISO,control,Phase 2,C,0.902
2104,ISO,control,Phase 2,D,0.098
2105,ISO,control,Phase 1,A,0.902
2106,ISO,control,Phase 1,B,0.902
2107,ISO,control,Phase 1,C,0.903
2108,ISO,control,Phase 1,D,0.097
2109,ISO,control,Phase 2,A,0.902
2110,ISO,control,Phase 2,B,0.903
2111,ISO,control,Phase 2,C,0.902
2112,ISO,control,Phase 2,D,0.097
2113,ISO,control,Phase 1,A,0.903
2114,ISO,control,Phase 1,B,0.903
2115,ISO,control,Phase 1,C,0.902
2116,ISO,control,Phase 1,D,0.097
2117,ISO,control,Phase 2,A,0.902
2118,ISO,control,Phase 2,B,0.903
2119,ISO,control,Phase 2,C,0.903
2120,ISO,control,Phase 2,D,0.097
2121,ISO,control,Phase 1,A,0.903
2122,ISO,control,Phase 1,B,0.903
2123,ISO,control,Phase 1,C,0.903
2124,ISO,control,Phase 1,D,0.097
2125,ISO,control,Phase 2,A,0.903
2126,ISO,control,Phase 2,B,0.902
2127,ISO,control,Phase 2,C,0.903
2128,ISO,control,Phase 2,D,0.097
2129,ISO,control,Phase 1,A,0.903
2130,ISO,control,Phase 1,B,0.903
2131,ISO,control,Phase 1,C,0.903
2132,ISO,control,Phase 1,D,0.097
2133,ISO,control,Phase 2,A,0.903
2134,ISO,control,Phase 2,B,0.903
2135,ISO,control,Phase 2,C,0.903
2136,ISO,control,Phase 2,D,0.097
2137,ISO,control,Phase 1,A,0.903
2138,ISO,control,Phase 1,B,0.903
2139,ISO,control,Phase 1,C,0.903
2140,ISO,control,Phase 1,D,0.097
2141,ISO,control,Phase 2,A,0.903
2142,ISO,control,Phase 2,B,0.902
2143,ISO,control,Phase 2,C,0.903
2144,ISO,control,Phase 2,D,0.097
2145,ISO,control,Phase 1,A,0.903
2146,ISO,control,Phase 1,B,0.903
2147,ISO,control,Phase 1,C,0.903
2148,ISO,control,Phase 1,D,0.098
2149,ISO,control,Phase 2,A,0.903
2150,ISO,control,Phase 2,B,0.902
2151,ISO,control,Phase 2,C,0.903
2152,ISO,control,Phase 2,D,0.097
2153,ISO,control,Phase 1,A,0.903
2154,ISO,control,Phase 1,B,0.902
2155,ISO,control,Phase 1,C,0.903
2156,ISO,control,Phase 1,D,0.098
2157,ISO,control,Phase 2,A,0.903
2158,ISO,control,Phase 2,B,0.903
2159,ISO,control,Phase 2,C,0.903
2160,ISO,control,Phase 2,D,0.097
2161,ISO,control,Phase 1,A,0.903
2162,ISO,control,Phase 1,B,0.903
2163,ISO,control,Phase 1,C,0.903
2164,ISO,control,Phase 1,D,0.097
2165,ISO,control,Phase 2,A,0.903
2166,ISO,control,Phase 2,B,0.903
2167,ISO,control,Phase 2,C,0.903
2168,ISO,control,Phase 2,D,0.097
2169,ISO,control,Phase 1,A,0.902
2170,ISO,control,Phase 1,B,0.903
2171,ISO,control,Phase 1,C,0.902
2172,ISO,control,Phase 1,D,0.098
2173,ISO,control,Phase 2,A,0.903
2174,ISO,control,Phase 2,B,0.903
2175,ISO,control,Phase 2,C,0.903
2176,ISO,control,Phase 2,D,0.097
2177,ISO,control,Phase 1,A,0.903
2178,ISO,control,Phase 1,B,0.903
2179,ISO,control,Phase 1,C,0.903
2180,ISO,control,Phase 1,D,0.097
2181,ISO,control,Phase 2,A,0.903
2182,ISO,control,Phase 2,B,0.902
2183,ISO,control,Phase 2,C,0.903
2184,ISO,control,Phase 2,D,0.097
2185,ISO,control,Phase 1,A,0.902
2186,ISO,control,Phase 1,B,0.902
2187,ISO,control,Phase 1,C,0.903
2188,ISO,control,Phase 1,D,0.097
2189,ISO,control,Phase 2,A,0.902
2190,ISO,control,Phase 2,B,0.903
2191,ISO,control,Phase 2,C,0.903
2192,ISO,control,Phase 2,D,0.097
2193,ISO,control,Phase 1,A,0.903
2194,ISO,control,Phase 1,B,0.903
2195,ISO,control,Phase 1,C,0.903
2196,ISO,control,Phase 1,D,0.097
2197,ISO,control,Phase 2,A,0.903
2198,ISO,control,Phase 2,B,0.903
2199,ISO,control,Phase 2,C,0.903
2200,ISO,control,Phase 2,D,0.098
2201,ISO,control,Phase 1,A,0.903
2202,ISO,control,Phase 1,B,0.903
2203,ISO,control,Phase 1,C,0.903
2204,ISO,control,Phase 1,D,0.098
2205,ISO,control,Phase 2,A,0.903
2206,ISO,control,Phase 2,B,0.903
2207,ISO,control,Phase 2,C,0.903
2208,ISO,control,Phase 2,D,0.097
2209,ISO,control,Phase 1,A,0.902
2210,ISO,control,Phase 1,B,0.903
2211,ISO,control,Phase 1,C,0.903
2212,ISO,control,Phase 1,D,0.097
2213,ISO,control,Phase 2,A,0.903
2214,ISO,control,Phase 2,B,0.903
2215,ISO,control,Phase 2,C,0.902
2216,ISO,control,Phase 2,D,0.098
2217,ISO,control,Phase 1,A,0.902
2218,ISO,control,Phase 1,B,0.903
2219,ISO,control,Phase 1,C,0.903
2220,ISO,control,Phase 1,D,0.097
2221,ISO,control,Phase 2,A,0.903
2222,ISO,control,Phase 2,B,0.903
2223,ISO,control,Phase 2,C,0.903
2224,ISO,control,Phase 2,D,0.097
2225,ISO,control,Phase 1,A,0.903
2226,ISO,control,Phase 1,B,0.903
2227,ISO,control,Phase 1,C,0.903
2228,ISO,control,Phase 1,D,0.097
2229,ISO,control,Phase 2,A,0.903
2230,ISO,control,Phase 2,B,0.903
2231,ISO,control,Phase 2,C,0.903
2232,ISO,control,Phase 2,D,0.097
2233,ISO,control,Phase 1,A,0.903
2234,ISO,control,Phase 1,B,0.903
2235,ISO,control,Phase 1,C,0.903
2236,ISO,control,Phase 1,D,0.097
2237,ISO,control,Phase 2,A,0.903
2238,ISO,control,Phase 2,B,0.903
2239,ISO,control,Phase 2,C,0.903
2240,ISO,control,Phase 2,D,0.098
2241,ISO,control,Phase 1,A,0.902
2242,ISO,control,Phase 1,B,0.903
2243,ISO,control,Phase 1,C,0.903
2244,ISO,control,Phase 1,D,0.097
2245,ISO,control,Phase 2,A,0.903
2246,ISO,control,Phase 2,B,0.903
2247,ISO,control,Phase 2,C,0.903
2248,ISO,control,Phase 2,D,0.097
2249,ISO,control,Phase 1,A,0.903
2250,ISO,control,Phase 1,B,0.902
2251,ISO,control,Phase 1,C,0.903
2252,ISO,control,Phase 1,D,0.097
2253,ISO,control,Phase 2,A,0.903
2254,ISO,control,Phase 2,B,0.903
2255,ISO,control,Phase 2,C,0.903
2256,ISO,control,Phase 2,D,0.097
2257,ISO,control,Phase 1,A,0.903
2258,ISO,control,Phase 1,B,0.903
2259,ISO,control,Phase 1,C,0.902
2260,ISO,control,Phase 1,D,0.098
2261,ISO,control,Phase 2,A,0.903
2262,ISO,control,Phase 2,B,0.903
2263,ISO,control,Phase 2,C,0.903
2264,ISO,control,Phase 2,D,0.097
2265,ISO,control,Phase 1,A,0.903
2266,ISO,control,Phase 1,B,0.903
2267,ISO,control,Phase 1,C,0.903
2268,ISO,control,Phase 1,D,0.097
2269,ISO,control,Phase 2,A,0.902
2270,ISO,control,Phase 2,B,0.903
2271,ISO,control,Phase 2,C,0.903
2272,ISO,control,Phase 2,D,0.098
2273,ISO,control,Phase 1,A,0.902
2274,ISO,control,Phase 1,B,0.903
2275,ISO,control,Phase 1,C,0.903
2276,ISO,control,Phase 1,D,0.098
2277,ISO,control,Phase 2,A,0.902
2278,ISO,control,Phase 2,B,0.902
2279,ISO,control,Phase 2,C,0.903
2280,ISO,control,Phase 2,D,0.098
2281,ISO,control,Phase 1,A,0.903
2282,ISO,control,Phase 1,B,0.903
2283,ISO,control,Phase 1,C,0.903
2284,ISO,control,Phase 1,D,0.098
2285,ISO,control,Phase 2,A,0.903
2286,ISO,control,Phase 2,B,0.902
2287,ISO,control,Phase 2,C,0.903
2288,ISO,control,Phase 2,D,0.097
2289,ISO,control,Phase 1,A,0.903
2290,ISO,control,Phase 1,B,0.902
2291,ISO,control,Phase 1,C,0.903
2292,ISO,control,Phase 1,D,0.097
2293,ISO,control,Phase 2,A,0.902
2294,ISO,control,Phase 2,B,0.903
2295,ISO,control,Phase 2,C,0.902
2296,ISO,control,Phase 2,D,0.098
2297,ISO,control,Phase 1,A,0.903
2298,ISO,control,Phase 1,B,0.903
2299,ISO,control,Phase 1,C,0.903
2300,ISO,control,Phase 1,D,0.097
2301,ISO,control,Phase 2,A,0.903
2302,ISO,control,Phase 2,B,0.903
2303,ISO,control,Phase 2,C,0.903
2304,ISO,control,Phase 2,D,0.097
2305,ISO,control,Phase 1,A,0.903
2306,ISO,control,Phase 1,B,0.903
2307,ISO,control,Phase 1,C,0.903
2308,ISO,control,Phase 1,D,0.097
2309,ISO,control,Phase 2,A,0.902
2310,ISO,control,Phase 2,B,0.903
2311,ISO,control,Phase 2,C,0.903
2312,ISO,control,Phase 2,D,0.098
2313,ISO,control,Phase 1,A,0.903
2314,ISO,control,Phase 1,B,0.902
2315,ISO,control,Phase 1,C,0.903
2316,ISO,control,Phase 1,D,0.098
2317,ISO,control,Phase 2,A,0.902
2318,ISO,control,Phase 2,B,0.903
2319,ISO,control,Phase 2,C,0.903
2320,ISO,control,Phase 2,D,0.097
2321,ISO,control,Phase 1,A,0.902
2322,ISO,control,Phase 1,B,0.903
2323,ISO,control,Phase 1,C,0.903
2324,ISO,control,Phase 1,D,0.097
2325,ISO,control,Phase 2,A,0.902
2326,ISO,control,Phase 2,B,0.902
2327,ISO,control,Phase 2,C,0.902
2328,ISO,control,Phase 2,D,0.098
2329,ISO,control,Phase 1,A,0.903
2330,ISO,control,Phase 1,B,0.903
2331,ISO,control,Phase 1,C,0.902
2332,ISO,control,Phase 1,D,0.097
2333,ISO,control,Phase 2,A,0.903
2334,ISO,control,Phase 2,B,0.902
2335,ISO,control,Phase 2,C,0.903
2336,ISO,control,Phase 2,D,0.097
2337,ISO,control,Phase 1,A,0.903
2338,ISO,control,Phase 1,B,0.903
2339,ISO,control,Phase 1,C,0.903
2340,ISO,control,Phase 1,D,0.097
2341,ISO,control,Phase 2,A,0.903
2342,ISO,control,Phase 2,B,0.903
2343,ISO,control,Phase 2,C,0.903
2344,ISO,control,Phase 2,D,0.097
2345,ISO,control,Phase 1,A,0.903
2346,ISO,control,Phase 1,B,0.903
2347,ISO,control,Phase 1,C,0.903
2348,ISO,control,Phase 1,D,0.098
2349,ISO,control,Phase 2,A,0.903
2350,ISO,control,Phase 2,B,0.903
2351,ISO,control,Phase 2,C,0.903
2352,ISO,control,Phase 2,D,0.097
2353,ISO,control,Phase 1,A,0.903
2354,ISO,control,Phase 1,B,0.903
2355,ISO,control,Phase 1,C,0.902
2356,ISO,control,Phase 1,D,0.098
2357,ISO,control,Phase 2,A,0.903
2358,ISO,control,Phase 2,B,0.903
2359,ISO,control,Phase 2,C,0.902
2360,ISO,control,Phase 2,D,0.097
2361,ISO,control,Phase 1,A,0.903
2362,ISO,control,Phase 1,B,0.903
2363,ISO,control,Phase 1,C,0.903
2364,ISO,control,Phase 1,D,0.098
2365,ISO,control,Phase 2,A,0.903
2366,ISO,control,Phase 2,B,0.902
2367,ISO,control,Phase 2,C,0.903
2368,ISO,control,Phase 2,D,0.097
2369,ISO,control,Phase 1,A,0.902
2370,ISO,control,Phase 1,B,0.903
2371,ISO,control,Phase 1,C,0.903
2372,ISO,control,Phase 1,D,0.098
2373,ISO,control,Phase 2,A,0.903
2374,ISO,control,Phase 2,B,0.902
2375,ISO,control,Phase 2,C,0.903
2376,ISO,control,Phase 2,D,0.097
2377,ISO,control,Phase 1,A,0.903
2378,ISO,control,Phase 1,B,0.902
2379,ISO,control,Phase 1,C,0.903
2380,ISO,control,Phase 1,D,0.097
